replication_id,scenario_id,replication_seed,regime,service_level,waste_rate,retail_order_bullwhip,importer_procurement_bullwhip,exporter_1_allocation_volatility,exporter_2_allocation_volatility,exporter_1_readiness_volatility,exporter_2_readiness_volatility,mean_total_inventory,total_lost_sales,total_waste,mean_abs_readiness_mismatch_1,mean_abs_readiness_mismatch_2
34,2672cb6c777c2643,3610653751272029061,F,0.9884214967661927,0.03734765252426153,2.9555047396395384,12.257290277569584,6.228363776254642,7.314859999601627,6.228363776254642,7.314859999601627,58.84768250419258,276.86516932679945,916.5791899769579,0.0,0.0
35,24f7d9bb2ef8b38d,12487850631638145646,N,0.9887426252255619,0.03270634566038064,3.3000903320497117,16.60349186169976,4.15087296542494,4.15087296542494,5.514489368393271,5.434757495109968,53.91484249795392,273.2840300242596,811.4688027990526,4.634467341938721,4.367642689325668
35,24f7d9bb2ef8b38d,12487850631638145646,S,0.981496463324515,0.06103643727160212,3.3763791036314754,15.756190489439108,9.583933158432743,9.811065162425365,7.073288533182717,7.048212611735777,60.5255374832644,449.1918563340726,1548.7584805999822,5.876429934321149,5.965559161776152
35,24f7d9bb2ef8b38d,12487850631638145646,F,0.9897685534952025,0.03555973994183022,3.0403904464995875,12.803971563702774,7.2778030090515635,7.81417470305011,7.2778030090515635,7.81417470305011,59.39499394797309,248.3785953504618,885.7940511772019,0.0,0.0
36,a22de8b4de8c8f1c,9532327372103029650,N,0.9873391565519442,0.039046778710921735,3.3512171459792666,15.0510435097922,3.76276087744805,3.76276087744805,4.8618283977833086,5.086173837556035,54.046944588584644,301.7205602106204,956.475532646178,3.938780131099847,3.329804373973618
36,a22de8b4de8c8f1c,9532327372103029650,S,0.9754399973221994,0.07450799873845633,3.6767728783170632,15.199355301814979,7.676156639823027,9.725755686302222,6.471378977003807,6.9272996001432245,60.78091973875393,585.2894238146677,1870.9030744184895,5.4041042927159815,5.874713605778034
36,a22de8b4de8c8f1c,9532327372103029650,F,0.9885954863045394,0.043083483977394234,3.102266786229388,12.207472448138827,6.181517859352328,7.368946285590846,6.181517859352328,7.368946285590846,58.93339706590118,271.7809658765238,1060.9592889717892,0.0,0.0
37,6c4abba0cf79b5c5,6187122514881054771,N,0.9857346920016419,0.035552533852257526,3.4800532439548935,16.210723329033815,4.052680832258454,4.052680832258454,5.275410450320178,5.381505882111231,53.60047002383196,339.07210581297596,864.0259517726724,3.7862608979193726,3.6910292293359395
37,6c4abba0cf79b5c5,6187122514881054771,S,0.9785307905011841,0.06567125837689952,3.669334745890363,16.280581495351555,9.205635383897462,10.091969973396363,7.029414428517493,7.256096109653801,60.361620202608435,510.30164057735635,1634.4021773695808,5.6696712851339,5.857694249541477
37,6c4abba0cf79b5c5,6187122514881054771,F,0.9886442179765832,0.03828581790607052,2.989068606175709,12.346866037319776,6.992715895316285,7.431343632906087,6.992715895316285,7.431343632906087,58.55512822970344,269.9155829145917,934.6668383051585,0.0,0.0
38,767bb6c753841eeb,8367747889328127822,N,0.9872570758082303,0.0373693840319869,3.3634217849885597,16.145220576232965,4.036305144058241,4.036305144058241,5.204073967437947,5.3706174471193435,54.63203029908682,308.30230789567634,928.5433572617693,3.814113662499005,3.9344562497654736
38,767bb6c753841eeb,8367747889328127822,S,0.9779744348150654,0.06964504036845777,3.6394615614548855,15.875811309506211,9.485244335695262,9.785733054109887,6.873482948445128,7.016333699519949,61.35817330716428,532.8865240843097,1774.2543612358609,5.80642939018685,5.771315918457283
38,767bb6c753841eeb,8367747889328127822,F,0.9881568643122766,0.0433466509419809,3.2080483827013397,13.207073743747378,7.426553998851117,7.738676390535755,7.426553998851117,7.738676390535755,59.48652453202118,286.53282482878006,1084.740596360129,0.0,0.0
39,9496564120f8cca4,15556817399082204522,N,0.9889087197765918,0.03092299998857245,3.114242222805973,15.691363243520453,3.922840810880113,3.922840810880113,5.339242955455194,5.129971403771241,53.84209959874725,268.1538819613433,764.1637027120237,4.251812989140487,4.322277027301568
39,9496564120f8cca4,15556817399082204522,S,0.984145653474664,0.0598963693271528,3.252611438060639,15.025459987184806,10.267719998838205,9.017215725893722,7.037618784994804,6.656809759283155,60.48206262935193,383.31053594304996,1519.469452054527,5.942228173251456,5.813059762765888
39,9496564120f8cca4,15556817399082204522,F,0.9913024094787631,0.03436358604166741,2.82212086995579,12.207900016646631,7.926363994610245,6.670570713817025,7.926363994610245,6.670570713817025,58.98957876081363,210.28164603194313,854.2024564250302,0.0,0.0
40,47355d2f5acddb5c,294372319131704418,N,0.9892237050253079,0.032086583755026515,3.2205981693468724,15.234238168894146,3.8085595422235365,3.8085595422235365,4.948218478910311,4.858402222420848,53.869507090305014,259.3423148609398,789.0874132576073,3.7608835490239403,4.2402507672289005
40,47355d2f5acddb5c,294372319131704418,S,0.9848309196372563,0.060017211063421894,3.31402652096504,14.8375417272277,9.92270038768685,8.699199938963389,6.480843540742642,6.284188166397225,60.44507661279375,365.05908800978784,1513.4240955734529,6.072603658957641,5.6537781750497675
40,47355d2f5acddb5c,294372319131704418,F,0.9917954415149238,0.03768008571908113,2.889342127750416,11.903456261337592,7.805355232342811,6.8045494363050185,7.805355232342811,6.8045494363050185,58.82359178373543,197.45090450184205,934.4410037467171,0.0,0.0
41,0a262dd283dd6a86,17876885766379431511,N,0.9894548818761603,0.0356253193549079,3.3458722632556364,15.04829092122752,3.76207273030688,3.76207273030688,4.999291661469113,4.874339621132035,53.78349257322593,253.51518481523118,877.5600077348325,4.243546116009607,3.6961763166979904
41,0a262dd283dd6a86,17876885766379431511,S,0.9805388377890891,0.06822472276600552,3.526140496186216,14.920744364884579,9.129931538232785,9.02531450588164,6.6522386186191085,6.561670161173108,60.43744904871657,467.86580071251126,1723.0411587210838,5.709158499883833,5.921493055496432
41,0a262dd283dd6a86,17876885766379431511,F,0.9904127022082645,0.04021804640434353,2.99595719132709,11.026765405986858,6.647373829552479,6.834768246263076,6.647373829552479,6.834768246263076,59.03711718974675,230.4882262111144,998.0560698424921,0.0,0.0
42,4948a5aebd04a486,13785562148271653969,N,0.9908234306319335,0.033418742083927276,3.149720514371364,14.690325849835313,3.672581462458828,3.672581462458828,4.980604628234884,4.938691414755947,54.08892869641616,219.94401461381733,820.5935501401026,3.6883395920100805,3.5972205817923895
42,4948a5aebd04a486,13785562148271653969,S,0.9848019650332281,0.06292093174057055,3.1819984397668906,14.002436836387293,8.79995114411197,8.530259219532532,6.429890727602542,6.393991014744511,60.86087381085421,364.266502083589,1583.6375001723527,5.760827355212289,5.934675565745442
42,4948a5aebd04a486,13785562148271653969,F,0.9920637889282591,0.03565858462857088,2.8232586011707537,11.141267460175378,6.637982910423973,6.7915214387959,6.637982910423973,6.7915214387959,59.03111473886009,190.21510696748564,879.9026830151414,0.0,0.0
43,0d83242ca36457c7,4582545520891971192,N,0.9919546427976359,0.030985582659538966,3.0460025488990157,14.929644335229705,3.7324110838074263,3.7324110838074263,4.7471898869912215,4.980029315252895,55.00563794416559,196.83770931303889,776.4607974370209,3.479380681900095,3.991947206299524
43,0d83242ca36457c7,4582545520891971192,S,0.9854062445037443,0.06056031742982785,3.182766865504833,14.247384199313007,8.426019616744494,8.64748266171292,6.283993555487677,6.435774569383108,61.66504994009301,357.05082197138984,1555.862310996853,5.8852042890625205,5.6105618862777575
43,0d83242ca36457c7,4582545520891971192,F,0.9920446201589252,0.0344715120804479,2.7994790506831517,11.209747591373311,6.321534183522321,6.453216938612442,6.321534183522321,6.453216938612442,60.26289613596951,194.63632319173777,867.0501388210394,0.0,0.0
44,a4fc26c8e01425fb,9850046477131511879,N,0.9882187559357877,0.032474981837372775,3.365097238746068,15.643439679701771,3.910859919925443,3.910859919925443,5.351907646739308,5.18421286518847,54.10570406548916,285.141450086133,803.1424218225274,3.9722524592997606,4.30873568944101
44,a4fc26c8e01425fb,9850046477131511879,S,0.9807168068567225,0.06344810022434762,3.4521134893423056,15.24636961683559,10.124604928575186,8.722899103862277,7.067515343055319,6.757853219514935,60.644119988627835,466.7111236467436,1608.2268409929502,6.103365717512859,5.820469084964299
44,a4fc26c8e01425fb,9850046477131511879,F,0.9910774431649052,0.03633401346854524,2.8946178185201257,12.06315304095799,7.813204959819862,6.667081145097461,7.813204959819862,6.667081145097461,59.16072969721917,215.95264307979912,904.509785570281,0.0,0.0
45,6e8d15f0b614b0c5,16007094931600741254,N,0.9911374032086249,0.029145069195264765,3.127494584755725,15.266907982402556,3.816726995600639,3.816726995600639,5.0457383564736675,4.982104621172019,53.19712081152211,212.1528419919377,714.0740579313818,3.8181084685027145,4.294754848553212
45,6e8d15f0b614b0c5,16007094931600741254,S,0.9891081752447328,0.05158294099346881,3.1107445716446853,14.583044089193228,8.97544348874017,8.390879400450405,6.505199924044266,6.492425624815426,59.898549135805894,260.728500991586,1290.7964224009452,5.789516349253829,5.567084857692991
45,6e8d15f0b614b0c5,16007094931600741254,F,0.9906366381276234,0.03819099261068106,2.940699657137859,12.475280338138527,6.817565621081528,6.717381914394483,6.817565621081528,6.717381914394483,58.52620628830953,224.14015650095016,942.9464889538118,0.0,0.0
46,ea37cea8525453e6,16040166067369569384,N,0.9869799556214257,0.036900976442478604,3.190741980907889,15.879595432463356,3.969898858115839,3.969898858115839,5.0486866136469875,5.206350448379278,53.718051443384844,309.64269541125645,898.1295269384561,4.0315004801231,3.258455651474616
46,ea37cea8525453e6,16040166067369569384,S,0.9768896491881217,0.07071530724630222,3.4871857951758862,16.025611898305147,8.001183814923872,9.64599514352951,6.86347070648594,7.044671790174592,60.602308881192094,549.61036300809,1763.8898309262327,5.28012815769986,5.915959354635538
46,ea37cea8525453e6,16040166067369569384,F,0.9891007439698356,0.04168336143719124,2.9882092037367354,12.236981109727306,6.209438953644414,7.601617197898119,6.209438953644414,7.601617197898119,58.36119355290329,259.20610690937167,1021.863831859723,0.0,0.0
47,8eb8f53b49b3d3e7,16542339274826354254,N,0.9894671939253615,0.03343340715210746,3.050608823674882,14.299149211599735,3.5747873028999337,3.5747873028999337,4.420245978782264,4.549162077421106,54.476354431216556,251.49181064414367,817.9900998687224,3.546300398053278,3.108540182013858
47,8eb8f53b49b3d3e7,16542339274826354254,S,0.9831554825123112,0.06332872869668676,3.2092046513495722,13.845843877304443,7.056988423536811,8.500724260600386,5.860840867558966,6.172907730705868,60.973415492619004,402.1965440535474,1588.1794459792613,5.186602840802545,5.484105836271883
47,8eb8f53b49b3d3e7,16542339274826354254,F,0.9905091135026681,0.036943431277814645,2.972765730453758,11.47605584438898,5.456404833897063,6.5948769908812634,5.456404833897063,6.5948769908812634,58.85916384471975,226.61389689679385,907.5921193099939,0.0,0.0
48,cf3fb765a545fb7c,6737943943382100808,N,0.9905691202389888,0.035111836738425856,3.1624747359430536,14.563695018185578,3.6409237545463946,3.6409237545463946,4.9378666679719325,4.817409910391224,54.57141421253151,228.1424122986243,871.6005677296386,3.3995005585988496,3.6240941472132624
48,cf3fb765a545fb7c,6737943943382100808,S,0.9830605664683725,0.06266678773596049,3.3705490422197952,14.422328801829805,9.225444900182,8.342647859427853,6.483330166311771,6.270933072216835,61.21637226399174,409.7818365636028,1589.7694924414072,5.636297101343425,5.48391379313158
48,cf3fb765a545fb7c,6737943943382100808,F,0.9902037013283315,0.03869890833121047,2.9843872200864463,12.58951394791615,7.281664830096457,6.557387532016177,7.281664830096457,6.557387532016177,58.998148777865474,236.98226116633444,964.8883761571398,0.0,0.0
49,385531f86e4df34d,15744598175717554616,N,0.9841083328096365,0.03690516288094401,3.5197988594340988,15.82844672434193,3.9571116810854825,3.9571116810854825,5.088880142902004,5.078489102543132,54.8261370028134,384.1810543270356,910.9067901304804,4.2151892271450295,3.9595924304322625
49,385531f86e4df34d,15744598175717554616,S,0.9768232508576696,0.06932290851450959,3.750124912405171,16.29041520136634,9.371459263503636,9.799220664226297,6.912673662220966,6.848722603883394,61.27271583054722,560.297910515837,1757.4339806811472,5.609820361696166,5.838502854452051
49,385531f86e4df34d,15744598175717554616,F,0.9860607894299629,0.04075762845960484,3.1512171366807933,14.31988629288722,7.368883011257003,8.136272662944576,7.368883011257003,8.136272662944576,59.42856453550115,336.98041553064706,1012.7167513569449,0.0,0.0
